Troll score,URL
0.1,https://granddebat.fr/projects/la-transition-ecologique/collect/participez-a-la-recherche-collective-de-solutions-1/proposals/une-transition-juste
0.1,https://granddebat.fr/projects/la-transition-ecologique/collect/participez-a-la-recherche-collective-de-solutions-1/proposals/une-vraie-demarche-ecologique
0.1,https://granddebat.fr/projects/la-transition-ecologique/collect/participez-a-la-recherche-collective-de-solutions-1/proposals/une-vraie-politique-au-service-des-citoyens
0.1,https://granddebat.fr/projects/la-transition-ecologique/collect/participez-a-la-recherche-collective-de-solutions-1/proposals/uranium
0.1,https://granddebat.fr/projects/la-transition-ecologique/collect/participez-a-la-recherche-collective-de-solutions-1/proposals/urbanisme-et-transports-la-question-centrale
0.1,https://granddebat.fr/projects/la-transition-ecologique/collect/participez-a-la-recherche-collective-de-solutions-1/proposals/urgence-climat-1
0.1,https://granddebat.fr/projects/la-transition-ecologique/collect/participez-a-la-recherche-collective-de-solutions-1/proposals/urgence-climatique-4
0.1,https://granddebat.fr/projects/la-transition-ecologique/collect/participez-a-la-recherche-collective-de-solutions-1/proposals/urgence-environnementale-3
0.1,https://granddebat.fr/projects/la-transition-ecologique/collect/participez-a-la-recherche-collective-de-solutions-1/proposals/utiliser-les-taxes-a-bon-escient
0.1,https://granddebat.fr/projects/la-transition-ecologique/collect/participez-a-la-recherche-collective-de-solutions-1/proposals/vers-une-economie-totalement-verte-soutenable-et-creatrice-de-nouveaux-emplois
0.1,https://granddebat.fr/projects/la-transition-ecologique/collect/participez-a-la-recherche-collective-de-solutions-1/proposals/vivons-heureux-vivons-moins-nombreux
0.1,https://granddebat.fr/projects/la-transition-ecologique/collect/participez-a-la-recherche-collective-de-solutions-1/proposals/vivre-en-harmonie-avec-le-vivant
0.1,https://granddebat.fr/projects/la-transition-ecologique/collect/participez-a-la-recherche-collective-de-solutions-1/proposals/vivre-hors-des-villes
0.1,https://granddebat.fr/projects/la-transition-ecologique/collect/participez-a-la-recherche-collective-de-solutions-1/proposals/voitures
0.1,https://granddebat.fr/projects/la-transition-ecologique/collect/participez-a-la-recherche-collective-de-solutions-1/proposals/vote-15
0.1,https://granddebat.fr/projects/la-transition-ecologique/collect/participez-a-la-recherche-collective-de-solutions-1/proposals/xxx-24
0.3,https://granddebat.fr/projects/la-transition-ecologique/collect/participez-a-la-recherche-collective-de-solutions-1/proposals/aieaieouille
0.3,https://granddebat.fr/projects/la-transition-ecologique/collect/participez-a-la-recherche-collective-de-solutions-1/proposals/pollution-164
0.3,https://granddebat.fr/projects/la-transition-ecologique/collect/participez-a-la-recherche-collective-de-solutions-1/proposals/sos-vie
0.4,https://granddebat.fr/projects/la-transition-ecologique/collect/participez-a-la-recherche-collective-de-solutions-1/proposals/des-mesures-simples-et-comprehensibles-par-tous-plutot-que-des-discours
0.8,https://granddebat.fr/projects/la-transition-ecologique/collect/participez-a-la-recherche-collective-de-solutions-1/proposals/1000-milliards-pour-le-climat-voir-https-www-pacte-climat-eu
0.8,https://granddebat.fr/projects/la-transition-ecologique/collect/participez-a-la-recherche-collective-de-solutions-1/proposals/faites-preuve-de-courage-travailler-avec-j-m-jancovici-appliquer-les-recommandations-http-decarbonizeurope-org
0.8,https://granddebat.fr/projects/la-transition-ecologique/collect/participez-a-la-recherche-collective-de-solutions-1/proposals/https-laffairedusiecle-net
0.8,https://granddebat.fr/projects/la-transition-ecologique/collect/participez-a-la-recherche-collective-de-solutions-1/proposals/https-www-mediapart-fr-journal-france-260119-grand-debat-les-secrets-d-un-hold
0.8,https://granddebat.fr/projects/la-transition-ecologique/collect/participez-a-la-recherche-collective-de-solutions-1/proposals/https-www-pacte-climat-eu-fr
0.8,https://granddebat.fr/projects/la-transition-ecologique/collect/participez-a-la-recherche-collective-de-solutions-1/proposals/le-rechauffement-climatique-une-arnaque-bien-orchestree-pour-plus-de-taxes-et-de-penalites-cf-https-blogs-mediapart-fr-barbarossa-blog-140817-taxes-mensonges-et-ideaux-rechauffement-climatique-une-arnaque-bien-orchestree
1.2,https://granddebat.fr/projects/la-transition-ecologique/collect/participez-a-la-recherche-collective-de-solutions-1/proposals/0-tva-sur-lalimentaire-bio-et-local
1.2,https://granddebat.fr/projects/la-transition-ecologique/collect/participez-a-la-recherche-collective-de-solutions-1/proposals/10-km-maximum-dobligation-de-deplacement-pour-les-demandeurs-demploi-pour-reduire-la-pollution-liee-aux-transport
1.2,https://granddebat.fr/projects/la-transition-ecologique/collect/participez-a-la-recherche-collective-de-solutions-1/proposals/100-de-bio-dans-les-cantines-scolaires
1.2,https://granddebat.fr/projects/la-transition-ecologique/collect/participez-a-la-recherche-collective-de-solutions-1/proposals/abaisser-lage-du-son-du-sang-a-16-ans
1.2,https://granddebat.fr/projects/la-transition-ecologique/collect/participez-a-la-recherche-collective-de-solutions-1/proposals/abandon-du-contournement-de-strasbourg
1.2,https://granddebat.fr/projects/la-transition-ecologique/collect/participez-a-la-recherche-collective-de-solutions-1/proposals/abandon-du-projet-europacity-a-gonesse
1.2,https://granddebat.fr/projects/la-transition-ecologique/collect/participez-a-la-recherche-collective-de-solutions-1/proposals/abolition-de-la-chasse-200-accidents-par-an-les-chasseurs-representent-1-5-de-la-population
1.2,https://granddebat.fr/projects/la-transition-ecologique/collect/participez-a-la-recherche-collective-de-solutions-1/proposals/abolition-de-la-chasse-progressivement-a-lhorizon-2050
1.2,https://granddebat.fr/projects/la-transition-ecologique/collect/participez-a-la-recherche-collective-de-solutions-1/proposals/accelerer-la-methanisation-lhydrogene-et-les-panneaux-solaires-sur-batiments-grandes-surfaces-et-nouveaux-logements
1.2,https://granddebat.fr/projects/la-transition-ecologique/collect/participez-a-la-recherche-collective-de-solutions-1/proposals/acces-des-villes-en-voiture-que-pour-ceux-qui-ny-habitent-pas-les-citadins-peuvent-prendre-les-transports-publics
1.2,https://granddebat.fr/projects/la-transition-ecologique/collect/participez-a-la-recherche-collective-de-solutions-1/proposals/acheter-local-mettre-en-place-une-taxe-sur-les-produits-selon-la-geolocalisation
1.2,https://granddebat.fr/projects/la-transition-ecologique/collect/participez-a-la-recherche-collective-de-solutions-1/proposals/adapter-la-mesure-des-80-kms-h-se-baser-sur-les-informations-des-services-de-letat-pour-appliquer-cette-mesure-sur-les-routes-les-plus-dangereuses
1.2,https://granddebat.fr/projects/la-transition-ecologique/collect/participez-a-la-recherche-collective-de-solutions-1/proposals/adapter-la-transition-ecologique-40-ans-que-lon-suit-les-decisions-en-faveur-du-diesel-et-maintenant-il-faudrait-tout-changer-en-quelques-mois-qui-peu-supporter-le-financement-des-ces-erreurs
1.2,https://granddebat.fr/projects/la-transition-ecologique/collect/participez-a-la-recherche-collective-de-solutions-1/proposals/adapter-la-transition-ecologique-peu-de-choses-ont-ete-faites-en-40-ans-et-dun-seul-coup-tout-doit-etre-resolu-en-peu-de-temps
1.2,https://granddebat.fr/projects/la-transition-ecologique/collect/participez-a-la-recherche-collective-de-solutions-1/proposals/affectation-de-toute-taxe-ecologique-a-la-seule-amelioration-de-lenvironnement
1.2,https://granddebat.fr/projects/la-transition-ecologique/collect/participez-a-la-recherche-collective-de-solutions-1/proposals/affecter-largent-de-levasion-et-de-loptimisation-fiscale-aux-economies-denergie-et-au-developpement-des-energies-renouvelables-pour-les-collectivites-territoriales-et-les-particuliers
1.2,https://granddebat.fr/projects/la-transition-ecologique/collect/participez-a-la-recherche-collective-de-solutions-1/proposals/afficher-lempreinte-carbone-sur-les-emballages
1.2,https://granddebat.fr/projects/la-transition-ecologique/collect/participez-a-la-recherche-collective-de-solutions-1/proposals/agir-contre-la-maltraitance-animale-viande
1.2,https://granddebat.fr/projects/la-transition-ecologique/collect/participez-a-la-recherche-collective-de-solutions-1/proposals/agriculture-bio-beaucoup-plus-aidee
1.2,https://granddebat.fr/projects/la-transition-ecologique/collect/participez-a-la-recherche-collective-de-solutions-1/proposals/agriculture-francaise-il-nest-pas-logique-et-pas-acceptable-que-les-agriculteurs-francais-soient-soumis-a-des-normes-en-terme-decologie-et-de-pollution-quand-les-produits-importes-en-france-eux-ne-sont-pas-soumis-aux-memes-regles-ces-totalement-injuste
1.2,https://granddebat.fr/projects/la-transition-ecologique/collect/participez-a-la-recherche-collective-de-solutions-1/proposals/agriculture-rendre-obligatoire-le-semi-direct-sous-couvert
1.2,https://granddebat.fr/projects/la-transition-ecologique/collect/participez-a-la-recherche-collective-de-solutions-1/proposals/aider-les-communes-rurales-et-periurbaines-a-mettre-en-place-des-systemes-type-autolib
1.2,https://granddebat.fr/projects/la-transition-ecologique/collect/participez-a-la-recherche-collective-de-solutions-1/proposals/aider-plus-efficacement-les-agriculteurs-a-faire-la-transition-vers-une-production-biologique
1.2,https://granddebat.fr/projects/la-transition-ecologique/collect/participez-a-la-recherche-collective-de-solutions-1/proposals/aides-1
1.2,https://granddebat.fr/projects/la-transition-ecologique/collect/participez-a-la-recherche-collective-de-solutions-1/proposals/alleger-les-charges-des-producteurs-bios
1.2,https://granddebat.fr/projects/la-transition-ecologique/collect/participez-a-la-recherche-collective-de-solutions-1/proposals/aller-chercher-des-financements-dans-la-fraude-fiscale-la-taxation-des-capitaux-et-les-nationalisations
1.2,https://granddebat.fr/projects/la-transition-ecologique/collect/participez-a-la-recherche-collective-de-solutions-1/proposals/amelioration-des-reseaux-de-transport-publics-sur-lensemble-du-territoire-en-favorisant-un-maillage-et-des-frequences-permettant-au-plus-grand-nombre-lacces-aux-services-et-aux-zones-demploi-depuis-leur-domicile-en-particulier-en-peripherie-des-villes-et-
1.2,https://granddebat.fr/projects/la-transition-ecologique/collect/participez-a-la-recherche-collective-de-solutions-1/proposals/ameliorer-le-ferroutage
1.2,https://granddebat.fr/projects/la-transition-ecologique/collect/participez-a-la-recherche-collective-de-solutions-1/proposals/ameliorer-les-transports-de-marchandise-fluviale
1.2,https://granddebat.fr/projects/la-transition-ecologique/collect/participez-a-la-recherche-collective-de-solutions-1/proposals/amenager-des-centres-de-tri-des-dechets-automatises-dans-toues-la-france
1.2,https://granddebat.fr/projects/la-transition-ecologique/collect/participez-a-la-recherche-collective-de-solutions-1/proposals/application-du-principe-de-precaution
1.2,https://granddebat.fr/projects/la-transition-ecologique/collect/participez-a-la-recherche-collective-de-solutions-1/proposals/appliquer-strictement-le-principe-de-precaution-meme-en-presence-dengagements-internationaux-contraires-pour-que-soit-immediatement-interdit-tout-produit-ou-bio-produit-dont-linnocuite-pour-la-sante-est-critiquee-par-des-scientifiques
1.2,https://granddebat.fr/projects/la-transition-ecologique/collect/participez-a-la-recherche-collective-de-solutions-1/proposals/arret-de-la-manipulation-a-lechelle-mondiale-du-sois-disant-rechauffement-climatique
1.2,https://granddebat.fr/projects/la-transition-ecologique/collect/participez-a-la-recherche-collective-de-solutions-1/proposals/arret-immediat-de-lutilisation-des-pesticides
1.2,https://granddebat.fr/projects/la-transition-ecologique/collect/participez-a-la-recherche-collective-de-solutions-1/proposals/arreter-de-culpabiliser-le-contribuable-francais-pour-pouvoir-mieux-le-taxer
1.2,https://granddebat.fr/projects/la-transition-ecologique/collect/participez-a-la-recherche-collective-de-solutions-1/proposals/arreter-de-nous-imposer-de-changer-de-chaudiere-a-fuel-mais-nous-imposer-de-la-changer-en-chaudiere-ecologique-lorsque-la-vieille-chaudiere-a-fuel-sera-definitivement-hors-service-ca-passera-mieux
1.2,https://granddebat.fr/projects/la-transition-ecologique/collect/participez-a-la-recherche-collective-de-solutions-1/proposals/arreter-de-prendre-les-francais-pour-des-cretins
1.2,https://granddebat.fr/projects/la-transition-ecologique/collect/participez-a-la-recherche-collective-de-solutions-1/proposals/arreter-de-privatiser-lenergie-avec-un-effet-d-aubaine-pour-les-investisseurs-vu-le-prix-de-rachat
1.2,https://granddebat.fr/projects/la-transition-ecologique/collect/participez-a-la-recherche-collective-de-solutions-1/proposals/arreter-de-travailler-comme-des-tares-se-poser-reflechir-et-eradiquer-le-capitalisme-qui-tue-lecologie-a-la-racine
1.2,https://granddebat.fr/projects/la-transition-ecologique/collect/participez-a-la-recherche-collective-de-solutions-1/proposals/arreter-les-eoliennes-terrestres
1.2,https://granddebat.fr/projects/la-transition-ecologique/collect/participez-a-la-recherche-collective-de-solutions-1/proposals/assouplir-les-80-kms-h-avis-des-maires-du-departement
1.2,https://granddebat.fr/projects/la-transition-ecologique/collect/participez-a-la-recherche-collective-de-solutions-1/proposals/aucun-avis-il-serait-souhaitable-que-lexemple-vienne-du-haut
1.2,https://granddebat.fr/projects/la-transition-ecologique/collect/participez-a-la-recherche-collective-de-solutions-1/proposals/augmentation-du-smic
1.2,https://granddebat.fr/projects/la-transition-ecologique/collect/participez-a-la-recherche-collective-de-solutions-1/proposals/augmentations-des-petits-salaires-1500-euros-minimum
1.2,https://granddebat.fr/projects/la-transition-ecologique/collect/participez-a-la-recherche-collective-de-solutions-1/proposals/augmenter-la-production-de-bio-en-france
1.2,https://granddebat.fr/projects/la-transition-ecologique/collect/participez-a-la-recherche-collective-de-solutions-1/proposals/augmenter-le-taux-de-cotisation-en-prenant-sur-le-profit-sans-diminuer-le-salaire-individuel-voire-en-laugmentant
1.2,https://granddebat.fr/projects/la-transition-ecologique/collect/participez-a-la-recherche-collective-de-solutions-1/proposals/augmenter-les-aides-a-la-renovation-energetique-et-a-lisolation-des-batiments
1.2,https://granddebat.fr/projects/la-transition-ecologique/collect/participez-a-la-recherche-collective-de-solutions-1/proposals/augmenter-les-aides-a-la-renovation-energetique-et-a-lisolation-des-batiments-1
1.2,https://granddebat.fr/projects/la-transition-ecologique/collect/participez-a-la-recherche-collective-de-solutions-1/proposals/augmenter-les-aides-pour-la-renovation-energetique-de-lhabitat-sans-conditions-de-revenus
1.2,https://granddebat.fr/projects/la-transition-ecologique/collect/participez-a-la-recherche-collective-de-solutions-1/proposals/augmenter-les-dates-de-consommation
1.2,https://granddebat.fr/projects/la-transition-ecologique/collect/participez-a-la-recherche-collective-de-solutions-1/proposals/augmenter-les-taxes-sur-l-essence-lol
1.2,https://granddebat.fr/projects/la-transition-ecologique/collect/participez-a-la-recherche-collective-de-solutions-1/proposals/autorisation-dutiliser-les-graines-ecologiques-et-suppresion-du-monopole-des-multinationales-agro-alimentaires
1.2,https://granddebat.fr/projects/la-transition-ecologique/collect/participez-a-la-recherche-collective-de-solutions-1/proposals/autoriser-et-faciliter-legalement-la-pratique-des-herboristes
1.2,https://granddebat.fr/projects/la-transition-ecologique/collect/participez-a-la-recherche-collective-de-solutions-1/proposals/autoriser-la-commercialisation-en-france-de-lartemisa-annua
1.2,https://granddebat.fr/projects/la-transition-ecologique/collect/participez-a-la-recherche-collective-de-solutions-1/proposals/autoriser-la-filtration-eau-de-pluie-pour-consommation
1.2,https://granddebat.fr/projects/la-transition-ecologique/collect/participez-a-la-recherche-collective-de-solutions-1/proposals/autoriser-la-vente-partage-des-semences-paysannes
1.2,https://granddebat.fr/projects/la-transition-ecologique/collect/participez-a-la-recherche-collective-de-solutions-1/proposals/avoir-un-plan-marshall-pour-arreter-le-massacre-des-sols-francais-par-le-labour-intensif-former-les-agriculteurs-aux-solutions-alternativent-semi-direct-a-couvert-vegetal-par-ex-la-france-risque-de-devenir-un-desert-a-20-ans-si-rien-nest-fait
1.2,https://granddebat.fr/projects/la-transition-ecologique/collect/participez-a-la-recherche-collective-de-solutions-1/proposals/avoir-un-vrai-plan-daides-au-developpement-des-energies-renouvelables-nous-sommes-tellement-en-retard-par-rapport-a-dautres-pays-sur-ce-sujet-que-ca-en-devient-incomprehensible
1.2,https://granddebat.fr/projects/la-transition-ecologique/collect/participez-a-la-recherche-collective-de-solutions-1/proposals/baisse-de-la-tva-sur-les-materiaux-et-equipements-ameliorants-lefficacite-energetique
1.2,https://granddebat.fr/projects/la-transition-ecologique/collect/participez-a-la-recherche-collective-de-solutions-1/proposals/baisse-de-latva-sur-les-produits-bio
1.2,https://granddebat.fr/projects/la-transition-ecologique/collect/participez-a-la-recherche-collective-de-solutions-1/proposals/baisser-les-prix-de-tous-les-produits-bio
1.2,https://granddebat.fr/projects/la-transition-ecologique/collect/participez-a-la-recherche-collective-de-solutions-1/proposals/bannir-toutes-les-formes-denergies-qui-remettent-le-carbone-fossile-dans-latmosphere
1.2,https://granddebat.fr/projects/la-transition-ecologique/collect/participez-a-la-recherche-collective-de-solutions-1/proposals/bioethanol-e85-autoriser-toutes-les-modifications-possibles-reprogrammation-injecteurs-boitiers
1.2,https://granddebat.fr/projects/la-transition-ecologique/collect/participez-a-la-recherche-collective-de-solutions-1/proposals/bornes-de-recharge-rapide-avec-paiement-carte-bleue-partout
1.2,https://granddebat.fr/projects/la-transition-ecologique/collect/participez-a-la-recherche-collective-de-solutions-1/proposals/cameras-obligatoires-abattoirs-cirques-sans-animaux-fin-de-lexperimentation-animale-actes-de-cruaute-contre-les-animaux-consideres-comme-un-crime-prison-ferme-stop-huile-de-vison-dans-les-cosmetiques
1.2,https://granddebat.fr/projects/la-transition-ecologique/collect/participez-a-la-recherche-collective-de-solutions-1/proposals/cantine-scolaire-100-bio-et-local
1.2,https://granddebat.fr/projects/la-transition-ecologique/collect/participez-a-la-recherche-collective-de-solutions-1/proposals/cesser-dimposer-le-tout-nucleaire-et-ses-dechets-radioactifs-a-4-5-millards-dannees
1.2,https://granddebat.fr/projects/la-transition-ecologique/collect/participez-a-la-recherche-collective-de-solutions-1/proposals/cest-de-la-foutaise-toutes-les-questions-sont-orientees-on-est-pas-la-pour-repondre-a-un-qcm-1
1.2,https://granddebat.fr/projects/la-transition-ecologique/collect/participez-a-la-recherche-collective-de-solutions-1/proposals/cest-de-la-foutaise-toutes-les-questions-sont-orientees-on-est-pas-la-pour-repondre-a-un-qcm-5
1.2,https://granddebat.fr/projects/la-transition-ecologique/collect/participez-a-la-recherche-collective-de-solutions-1/proposals/cest-laffaire-de-tous-pour-changer-notre-modele-de-societe-de-consommation
1.2,https://granddebat.fr/projects/la-transition-ecologique/collect/participez-a-la-recherche-collective-de-solutions-1/proposals/cheques-transports-pour-tous-au-prorata-des-km-domicile-travail-et-sans-conditions-de-ressources
1.2,https://granddebat.fr/projects/la-transition-ecologique/collect/participez-a-la-recherche-collective-de-solutions-1/proposals/circuit-court-et-pouvoir-rouler-avec-des-carburants-vegetaux
1.2,https://granddebat.fr/projects/la-transition-ecologique/collect/participez-a-la-recherche-collective-de-solutions-1/proposals/citoyennete-et-immigration-appliquer-les-lois-existantes-sur-le-voile-renvoyer-drastiquement-les-deboutes-du-droit-dasile-et-obliger-ceux-qui-restent-a-parler-francais-et-a-adopter-un-mode-de-vie-comptatible-1
1.2,https://granddebat.fr/projects/la-transition-ecologique/collect/participez-a-la-recherche-collective-de-solutions-1/proposals/classe-energie-minimum-a
1.2,https://granddebat.fr/projects/la-transition-ecologique/collect/participez-a-la-recherche-collective-de-solutions-1/proposals/combattre-le-transport-routier-pour-les-marchandises-limiter-la-vitesse-des-poids-lourds-sur-tous-les-axes-routiers-75-km-h-sur-autoroutes-70-km-h-sur-les-autres-routes
1.2,https://granddebat.fr/projects/la-transition-ecologique/collect/participez-a-la-recherche-collective-de-solutions-1/proposals/comment-finance-t-on-la-transition-ecologique-par-limpot-par-les-taxes-et-qui-doit-etre-concerne-en-priorite-la-transition-ecologique-concerne-tout-le-monde-et-chacun-entreprise-collectivite-ou-individu-qui-doit-etre-responsabilise-dans-les-emissions-de-1
1.2,https://granddebat.fr/projects/la-transition-ecologique/collect/participez-a-la-recherche-collective-de-solutions-1/proposals/comment-finance-t-on-la-transition-ecologique-par-limpot-par-les-taxes-et-qui-doit-etre-concerne-en-priorite-la-transition-ecologique-concerne-tout-le-monde-et-chacun-entreprise-collectivite-ou-individu-qui-doit-etre-responsabilise-dans-les-emissions-de-c
1.2,https://granddebat.fr/projects/la-transition-ecologique/collect/participez-a-la-recherche-collective-de-solutions-1/proposals/compteur-linky-et-economies-denergie
1.2,https://granddebat.fr/projects/la-transition-ecologique/collect/participez-a-la-recherche-collective-de-solutions-1/proposals/concentrer-les-antennes-relais-en-une-seule-par-zone-il-y-en-a-trop-des-fois-4-sur-un-toit-inadmissible-on-cuit
1.2,https://granddebat.fr/projects/la-transition-ecologique/collect/participez-a-la-recherche-collective-de-solutions-1/proposals/consommer-local-et-penser-global-depuis-des-decennies-tant-de-gens-travaillent-dans-ce-sens-et-nont-pas-ete-ecoutes-cest-le-moment
1.2,https://granddebat.fr/projects/la-transition-ecologique/collect/participez-a-la-recherche-collective-de-solutions-1/proposals/constituer-des-commissions-techniques-et-economiques-avec-des-elus-citoyens-et-associations-visant-et-appreciant-les-grands-programmes-environnementaux-de-letat-et-amenant-des-idees-nouvelles-structures-a-construire-au-niveau-local-type-mairie-et-aussi-au
1.2,https://granddebat.fr/projects/la-transition-ecologique/collect/participez-a-la-recherche-collective-de-solutions-1/proposals/construire-des-grandes-plateformes-de-stationnement-aux-entrees-des-grandes-metropoles-et-obliger-lentree-par-transport-en-commun-velo-etc
1.2,https://granddebat.fr/projects/la-transition-ecologique/collect/participez-a-la-recherche-collective-de-solutions-1/proposals/construire-un-grand-programme-environnemental-lexpliquer-aux-francais-le-debattre-et-ensuite-referendum-et-apres-on-lapplique
1.2,https://granddebat.fr/projects/la-transition-ecologique/collect/participez-a-la-recherche-collective-de-solutions-1/proposals/construire-uniquement-des-habitations-a-energie-positive-a-partir-de-2022
1.2,https://granddebat.fr/projects/la-transition-ecologique/collect/participez-a-la-recherche-collective-de-solutions-1/proposals/contradiction-entre-lidee-de-reduire-la-consommation-electrique-et-promouvoir-le-tout-electrique-voiture-velo-trotinette-electrique-et-electronique
1.2,https://granddebat.fr/projects/la-transition-ecologique/collect/participez-a-la-recherche-collective-de-solutions-1/proposals/contraindre-financierement-les-constructeurs-automobiles-a-accroitre-leffort-de-recherche-et-developpement-de-moteurs-non-polluants
1.2,https://granddebat.fr/projects/la-transition-ecologique/collect/participez-a-la-recherche-collective-de-solutions-1/proposals/contraindre-la-creation-de-boucles-a-circuit-court-dans-la-restauration-collective-par-exemple-afin-de-rappocher-producteurs-terroirs-et-consommateurs
1.2,https://granddebat.fr/projects/la-transition-ecologique/collect/participez-a-la-recherche-collective-de-solutions-1/proposals/controle-technique-alleger-les-controle-qui-ne-concerne-pas-la-pollution-et-la-securite
1.2,https://granddebat.fr/projects/la-transition-ecologique/collect/participez-a-la-recherche-collective-de-solutions-1/proposals/convaincre-prealablement-a-nos-grands-principes-la-chine-lafrique-les-usa-l-inde-et-le-reste-du-monde
1.2,https://granddebat.fr/projects/la-transition-ecologique/collect/participez-a-la-recherche-collective-de-solutions-1/proposals/creation-dune-coalition-internationale-de-surveillance-des-ecocides-et-exploitations-irresponsables-ayant-un-impact-negatif-sur-lenvironnement-et-condamner-severement-les-responsables-compagnies-ou-gouvernements-de-ces-actes
1.2,https://granddebat.fr/projects/la-transition-ecologique/collect/participez-a-la-recherche-collective-de-solutions-1/proposals/credit-sur-impots-pour-toutes-les-depences-damelioration-energetique-de-lhabitat-principal-ou-secondaire-sans-condition-de-revenu
1.2,https://granddebat.fr/projects/la-transition-ecologique/collect/participez-a-la-recherche-collective-de-solutions-1/proposals/creer-centre-accueil-jour-pour-les-malades-alhzeimer-cela-permettre-de-souffler-un-peu-pour-la-famille-cest-extrement-dur-a-gerer
1.2,https://granddebat.fr/projects/la-transition-ecologique/collect/participez-a-la-recherche-collective-de-solutions-1/proposals/creer-de-vraies-pistes-cyclables-plus-de-simples-marquages-au-sol-sans-espace-reellement-dedie
1.2,https://granddebat.fr/projects/la-transition-ecologique/collect/participez-a-la-recherche-collective-de-solutions-1/proposals/creer-un-bonus-a-lembauche-de-proximite
1.2,https://granddebat.fr/projects/la-transition-ecologique/collect/participez-a-la-recherche-collective-de-solutions-1/proposals/creer-un-centre-de-recherche-innovation-pilote-par-letat-pour-trouver-des-solutions-technologiques-denergie-motorisation-propres-et-de-couts-reduits-et-fonctionnelles
1.2,https://granddebat.fr/projects/la-transition-ecologique/collect/participez-a-la-recherche-collective-de-solutions-1/proposals/creer-un-fond-de-solidarite-aide-pour-les-personnes-retraitee-ou-travaillant-avec-un-revenu-de-moins-de-1500-euros-par-mois-pour-le-chauffage-le-remplacement-de-leur-chaudiere-fuel-polluante-par-une-chaudiere-propre-aide-au-transport-si-pas-aidee-par-lemp
1.2,https://granddebat.fr/projects/la-transition-ecologique/collect/participez-a-la-recherche-collective-de-solutions-1/proposals/creer-un-label-bio-local-pour-promouvoir-la-nourriture-saine-et-reduire-les-distances-producteurs-consommateurs
1.2,https://granddebat.fr/projects/la-transition-ecologique/collect/participez-a-la-recherche-collective-de-solutions-1/proposals/creer-un-loto-de-lenvironnement-pour-permettre-de-recolter-des-fonds-pour-la-transition-ecologique
1.2,https://granddebat.fr/projects/la-transition-ecologique/collect/participez-a-la-recherche-collective-de-solutions-1/proposals/creer-une-vraie-infrastructure-rail-sncf-permettant-dimposer-son-utilisation-aux-camions-etrangers-traversant-la-france-et-si-non-utilisation-creation-dune-vignette-environnementale-dissuasive-de-passage-sur-le-territoire-francais
1.2,https://granddebat.fr/projects/la-transition-ecologique/collect/participez-a-la-recherche-collective-de-solutions-1/proposals/dans-les-deux-ans-les-constructeurs-francais-ou-etrangers-devront-en-france-proposer-leurs-nouveaux-modeles-en-premiere-sortie-avec-au-moins-une-solution-ecologique-gpl-electrique-hydrogene-hybride
1.2,https://granddebat.fr/projects/la-transition-ecologique/collect/participez-a-la-recherche-collective-de-solutions-1/proposals/de-betonniser-les-villes-developper-largement-des-toits-en-verdure-des-trottoires-en-verdure-des-espaces-pour-que-la-ville-respire-et-absorbe-le-co2-planter-des-arbres-massivement-en-campagne
1.2,https://granddebat.fr/projects/la-transition-ecologique/collect/participez-a-la-recherche-collective-de-solutions-1/proposals/de-carbonner-le-monde-en-lancant-une-nouvelle-filiere-de-centrales-nucleaires-basees-sur-le-thorium-et-non-sur-luranium
1.2,https://granddebat.fr/projects/la-transition-ecologique/collect/participez-a-la-recherche-collective-de-solutions-1/proposals/definir-et-mettre-en-oeuvre-une-politique-tres-incitative-disolation-et-dautosuffisance-energetique-du-bati
1.2,https://granddebat.fr/projects/la-transition-ecologique/collect/participez-a-la-recherche-collective-de-solutions-1/proposals/definir-et-mettre-en-oeuvre-une-politique-tres-incitative-en-termes-daides-pour-remplacer-les-moyens-de-chauffage-polluants-par-des-moyens-moins-polluants
1.2,https://granddebat.fr/projects/la-transition-ecologique/collect/participez-a-la-recherche-collective-de-solutions-1/proposals/defiscaliser-tous-les-travaux-disolation-des-logements
1.2,https://granddebat.fr/projects/la-transition-ecologique/collect/participez-a-la-recherche-collective-de-solutions-1/proposals/deja-repondu-2
1.2,https://granddebat.fr/projects/la-transition-ecologique/collect/participez-a-la-recherche-collective-de-solutions-1/proposals/demande-de-suppression-de-la-limitation-de-vitesse-a-80-km
1.2,https://granddebat.fr/projects/la-transition-ecologique/collect/participez-a-la-recherche-collective-de-solutions-1/proposals/dematerialiser-les-bulletins-de-salaire
1.2,https://granddebat.fr/projects/la-transition-ecologique/collect/participez-a-la-recherche-collective-de-solutions-1/proposals/demission-de-macron-et-du-gouvernement
1.2,https://granddebat.fr/projects/la-transition-ecologique/collect/participez-a-la-recherche-collective-de-solutions-1/proposals/democratiser-les-usines-de-methanisation-sur-toute-la-france
1.2,https://granddebat.fr/projects/la-transition-ecologique/collect/participez-a-la-recherche-collective-de-solutions-1/proposals/detruire-toutes-les-constructions-illicites-sur-la-cote
1.2,https://granddebat.fr/projects/la-transition-ecologique/collect/participez-a-la-recherche-collective-de-solutions-1/proposals/develloper-massivement-les-transports-electriques
1.2,https://granddebat.fr/projects/la-transition-ecologique/collect/participez-a-la-recherche-collective-de-solutions-1/proposals/developpement-des-camions-roulants-a-lhydrogene-ou-gaz-naturel-ou-electrique
